,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
44,Master Of The House - Live___Alun Armstrong,2022-12-09 10:32,Alun Armstrong,Master Of The House - Live,116346,2022-12-09 10:32:00,0.468,0.473,9,-16.068,1,0.505,0.759,0.0,0.728,0.548,154.589,audio_features,036ufmMfHHoVWkAhUcHxQD,spotify:track:036ufmMfHHoVWkAhUcHxQD,https://api.spotify.com/v1/tracks/036ufmMfHHoVWkAhUcHxQD,https://api.spotify.com/v1/audio-analysis/036ufmMfHHoVWkAhUcHxQD,321160,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
45,The Bargain / Waltz of Treachery - Live___Colm Wilkinson,2022-12-09 10:35,Colm Wilkinson,The Bargain / Waltz of Treachery - Live,175106,2022-12-09 10:35:00,0.463,0.148,11,-22.43,1,0.184,0.839,0.0,0.334,0.317,83.382,audio_features,0yqbjgm6AluUPDKsgzsmHA,spotify:track:0yqbjgm6AluUPDKsgzsmHA,https://api.spotify.com/v1/tracks/0yqbjgm6AluUPDKsgzsmHA,https://api.spotify.com/v1/audio-analysis/0yqbjgm6AluUPDKsgzsmHA,175107,3,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
46,Look Down - Live___Adam Searles,2022-12-09 10:38,Adam Searles,Look Down - Live,184400,2022-12-09 10:38:00,0.528,0.409,5,-15.223,0,0.0426,0.679,2.9e-05,0.139,0.275,88.102,audio_features,4y8W3knTk7cuIn0LGWHMhr,spotify:track:4y8W3knTk7cuIn0LGWHMhr,https://api.spotify.com/v1/tracks/4y8W3knTk7cuIn0LGWHMhr,https://api.spotify.com/v1/audio-analysis/4y8W3knTk7cuIn0LGWHMhr,184400,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
47,Stars - Live___Philip Quast,2022-12-09 10:41,Philip Quast,Stars - Live,206466,2022-12-09 10:41:00,0.378,0.289,4,-15.662,1,0.0596,0.86,0.0,0.773,0.254,99.423,audio_features,1c57SWN0OSsLZGsSNtnE7o,spotify:track:1c57SWN0OSsLZGsSNtnE7o,https://api.spotify.com/v1/tracks/1c57SWN0OSsLZGsSNtnE7o,https://api.spotify.com/v1/audio-analysis/1c57SWN0OSsLZGsSNtnE7o,206467,3,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
48,ABC Café / Red and Black - Live___Michael Maguire,2022-12-09 10:47,Michael Maguire,ABC Café / Red and Black - Live,352066,2022-12-09 10:47:00,0.397,0.416,11,-15.28,1,0.268,0.818,1.11e-05,0.912,0.281,83.873,audio_features,0tGBVHmWp6QoPItp35GPDO,spotify:track:0tGBVHmWp6QoPItp35GPDO,https://api.spotify.com/v1/tracks/0tGBVHmWp6QoPItp35GPDO,https://api.spotify.com/v1/audio-analysis/0tGBVHmWp6QoPItp35GPDO,352067,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
49,Do You Hear The People Sing? - Live___Michael Maguire,2022-12-09 10:49,Michael Maguire,Do You Hear The People Sing? - Live,109733,2022-12-09 10:49:00,0.507,0.368,0,-15.323,1,0.0613,0.847,0.0,0.66,0.581,131.709,audio_features,3KyYAROzxfIPyazgg5o47G,spotify:track:3KyYAROzxfIPyazgg5o47G,https://api.spotify.com/v1/tracks/3KyYAROzxfIPyazgg5o47G,https://api.spotify.com/v1/audio-analysis/3KyYAROzxfIPyazgg5o47G,109733,3,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
50,Rue Plumet / In My Life - Live___Judy Kuhn,2022-12-09 10:52,Judy Kuhn,Rue Plumet / In My Life - Live,202226,2022-12-09 10:52:00,0.31,0.0731,1,-20.225,1,0.0488,0.914,0.0,0.112,0.109,72.978,audio_features,6Vjrt4Ia4aO1PjFWr2Tmp9,spotify:track:6Vjrt4Ia4aO1PjFWr2Tmp9,https://api.spotify.com/v1/tracks/6Vjrt4Ia4aO1PjFWr2Tmp9,https://api.spotify.com/v1/audio-analysis/6Vjrt4Ia4aO1PjFWr2Tmp9,202227,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
51,A Heart Full Of Love - Live___Michael Ball,2022-12-09 10:55,Michael Ball,A Heart Full Of Love - Live,171440,2022-12-09 10:55:00,0.207,0.174,6,-19.656,0,0.0452,0.94,4.61e-05,0.69,0.0777,84.052,audio_features,11nJJLeWrHCb7SzaKTUDm5,spotify:track:11nJJLeWrHCb7SzaKTUDm5,https://api.spotify.com/v1/tracks/11nJJLeWrHCb7SzaKTUDm5,https://api.spotify.com/v1/audio-analysis/11nJJLeWrHCb7SzaKTUDm5,171440,1,,
52,The Attack On Rue Plumet - Live___Alun Armstrong,2022-12-09 10:59,Alun Armstrong,The Attack On Rue Plumet - Live,201800,2022-12-09 10:59:00,0.542,0.367,9,-19.037,1,0.309,0.849,0.0,0.379,0.42,96.703,audio_features,0niWWOr6d0Gu0wgXQMbMjx,spotify:track:0niWWOr6d0Gu0wgXQMbMjx,https://api.spotify.com/v1/tracks/0niWWOr6d0Gu0wgXQMbMjx,https://api.spotify.com/v1/audio-analysis/0niWWOr6d0Gu0wgXQMbMjx,201800,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
53,One Day More! - Live___Les Misérables - 10th Anniversary Cast,2022-12-09 11:03,Les Misérables - 10th Anniversary Cast,One Day More! - Live,256800,2022-12-09 11:03:00,0.222,0.367,9,-17.758,1,0.095,0.846,0.000609,0.75,0.24,89.809,audio_features,62vBgmeAJZYrwaYJy5xDhv,spotify:track:62vBgmeAJZYrwaYJy5xDhv,https://api.spotify.com/v1/tracks/62vBgmeAJZYrwaYJy5xDhv,https://api.spotify.com/v1/audio-analysis/62vBgmeAJZYrwaYJy5xDhv,256800,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
54,"Building the Barricade / On My Own - Live___The ""Les Misérables"" 10th Anniversary Orchestra",2022-12-09 11:08,"The ""Les Misérables"" 10th Anniversary Orchestra",Building the Barricade / On My Own - Live,278826,2022-12-09 11:08:00,0.322,0.142,2,-21.502,0,0.0581,0.889,1.62e-06,0.737,0.12,135.573,audio_features,3WYLiUP4eDv0EAQ5VhLMUO,spotify:track:3WYLiUP4eDv0EAQ5VhLMUO,https://api.spotify.com/v1/tracks/3WYLiUP4eDv0EAQ5VhLMUO,https://api.spotify.com/v1/audio-analysis/3WYLiUP4eDv0EAQ5VhLMUO,278827,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
55,Back At the Barricade - Live___Michael Maguire,2022-12-09 11:10,Michael Maguire,Back At the Barricade - Live,153040,2022-12-09 11:10:00,0.365,0.288,2,-17.037,0,0.0366,0.82,0.00956,0.421,0.333,86.158,audio_features,4lY4zXRRwP2m1KquOQKfJJ,spotify:track:4lY4zXRRwP2m1KquOQKfJJ,https://api.spotify.com/v1/tracks/4lY4zXRRwP2m1KquOQKfJJ,https://api.spotify.com/v1/audio-analysis/4lY4zXRRwP2m1KquOQKfJJ,153040,3,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
56,Javert's Arrival / Little People - Live___Philip Quast,2022-12-09 11:12,Philip Quast,Javert's Arrival / Little People - Live,119893,2022-12-09 11:12:00,0.592,0.334,4,-19.233,0,0.125,0.634,0.0,0.406,0.554,95.662,audio_features,1eS7AocG6nxVIqO2MAnFEY,spotify:track:1eS7AocG6nxVIqO2MAnFEY,https://api.spotify.com/v1/tracks/1eS7AocG6nxVIqO2MAnFEY,https://api.spotify.com/v1/audio-analysis/1eS7AocG6nxVIqO2MAnFEY,119893,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
57,A Little Fall Of Rain - Live___Lea Salonga,2022-12-09 11:16,Lea Salonga,A Little Fall Of Rain - Live,228306,2022-12-09 11:16:00,0.322,0.0501,6,-27.987,1,0.0537,0.893,0.0,0.695,0.13,143.059,audio_features,182Wcm1pO6lJWv8k89EXdo,spotify:track:182Wcm1pO6lJWv8k89EXdo,https://api.spotify.com/v1/tracks/182Wcm1pO6lJWv8k89EXdo,https://api.spotify.com/v1/audio-analysis/182Wcm1pO6lJWv8k89EXdo,228307,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
58,Night Of Anguish - Live___Colm Wilkinson,2022-12-09 11:18,Colm Wilkinson,Night Of Anguish - Live,94933,2022-12-09 11:18:00,0.263,0.0209,0,-29.49,0,0.0351,0.897,8.85e-06,0.105,0.0399,79.655,audio_features,1iacFE7k1Yc9ZZ0uCijLyo,spotify:track:1iacFE7k1Yc9ZZ0uCijLyo,https://api.spotify.com/v1/tracks/1iacFE7k1Yc9ZZ0uCijLyo,https://api.spotify.com/v1/audio-analysis/1iacFE7k1Yc9ZZ0uCijLyo,94933,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
59,"First Attack - Live___The ""Les Misérables"" 10th Anniversary Orchestra",2022-12-09 11:20,"The ""Les Misérables"" 10th Anniversary Orchestra",First Attack - Live,117400,2022-12-09 11:20:00,0.517,0.387,4,-17.525,0,0.149,0.755,7.92e-06,0.217,0.239,98.072,audio_features,3ePsAcootguvFgXc40f9PZ,spotify:track:3ePsAcootguvFgXc40f9PZ,https://api.spotify.com/v1/tracks/3ePsAcootguvFgXc40f9PZ,https://api.spotify.com/v1/audio-analysis/3ePsAcootguvFgXc40f9PZ,117400,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
60,Drink With Me - Live___Anthony Crivello,2022-12-09 11:24,Anthony Crivello,Drink With Me - Live,271733,2022-12-09 11:24:00,0.343,0.112,5,-23.178,1,0.0776,0.907,1e-06,0.69,0.144,89.116,audio_features,4dGewjZWQhWhWvgvLcMUmf,spotify:track:4dGewjZWQhWhWvgvLcMUmf,https://api.spotify.com/v1/tracks/4dGewjZWQhWhWvgvLcMUmf,https://api.spotify.com/v1/audio-analysis/4dGewjZWQhWhWvgvLcMUmf,271733,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
61,Bring Him Home - Live___Colm Wilkinson,2022-12-09 11:28,Colm Wilkinson,Bring Him Home - Live,216493,2022-12-09 11:28:00,0.257,0.127,9,-22.752,1,0.0453,0.978,0.000835,0.701,0.043,79.073,audio_features,5BJdx9VxGDXw9Sfy0QQPu5,spotify:track:5BJdx9VxGDXw9Sfy0QQPu5,https://api.spotify.com/v1/tracks/5BJdx9VxGDXw9Sfy0QQPu5,https://api.spotify.com/v1/audio-analysis/5BJdx9VxGDXw9Sfy0QQPu5,216493,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
62,Second Attack / The Final Battle - Live___Michael Maguire,2022-12-09 11:30,Michael Maguire,Second Attack / The Final Battle - Live,112466,2022-12-09 11:30:00,0.263,0.574,3,-16.272,1,0.0633,0.739,0.638,0.344,0.309,71.307,audio_features,0Q978ZMg4Ft3pE8pGkIady,spotify:track:0Q978ZMg4Ft3pE8pGkIady,https://api.spotify.com/v1/tracks/0Q978ZMg4Ft3pE8pGkIady,https://api.spotify.com/v1/audio-analysis/0Q978ZMg4Ft3pE8pGkIady,112467,5,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
63,"The Sewers - Live___The ""Les Misérables"" 10th Anniversary Orchestra",2022-12-09 11:33,"The ""Les Misérables"" 10th Anniversary Orchestra",The Sewers - Live,189440,2022-12-09 11:33:00,0.171,0.0299,9,-27.033,1,0.0402,0.972,0.909,0.207,0.0392,69.553,audio_features,3caIuzBUycOlERa3yCwdfl,spotify:track:3caIuzBUycOlERa3yCwdfl,https://api.spotify.com/v1/tracks/3caIuzBUycOlERa3yCwdfl,https://api.spotify.com/v1/audio-analysis/3caIuzBUycOlERa3yCwdfl,189440,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
64,Dog Eats Dog - Live___Alun Armstrong,2022-12-09 11:36,Alun Armstrong,Dog Eats Dog - Live,187760,2022-12-09 11:36:00,0.474,0.327,0,-19.278,1,0.0978,0.803,0.0,0.512,0.149,125.129,audio_features,2mWe09Q1eKtC3HMG9ARykT,spotify:track:2mWe09Q1eKtC3HMG9ARykT,https://api.spotify.com/v1/tracks/2mWe09Q1eKtC3HMG9ARykT,https://api.spotify.com/v1/audio-analysis/2mWe09Q1eKtC3HMG9ARykT,187760,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
65,Javert's Suicide - Live___Philip Quast,2022-12-09 11:40,Philip Quast,Javert's Suicide - Live,273933,2022-12-09 11:40:00,0.483,0.369,5,-17.945,1,0.236,0.872,1.52e-05,0.76,0.281,98.622,audio_features,0Ehta8mCR4ZLbVeDL1lkWY,spotify:track:0Ehta8mCR4ZLbVeDL1lkWY,https://api.spotify.com/v1/tracks/0Ehta8mCR4ZLbVeDL1lkWY,https://api.spotify.com/v1/audio-analysis/0Ehta8mCR4ZLbVeDL1lkWY,273933,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
66,"Turning - Live___The ""Les Misérables"" 10th Anniversary Female Ensemble",2022-12-09 11:43,"The ""Les Misérables"" 10th Anniversary Female Ensemble",Turning - Live,132306,2022-12-09 11:43:00,0.388,0.106,5,-20.811,1,0.043,0.936,0.0,0.442,0.381,92.245,audio_features,2VCJQt1bpbMMzGqs8iUx8W,spotify:track:2VCJQt1bpbMMzGqs8iUx8W,https://api.spotify.com/v1/tracks/2VCJQt1bpbMMzGqs8iUx8W,https://api.spotify.com/v1/audio-analysis/2VCJQt1bpbMMzGqs8iUx8W,132307,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
67,Empty Chairs At Empty Tables - Live___Michael Ball,2022-12-09 11:46,Michael Ball,Empty Chairs At Empty Tables - Live,196893,2022-12-09 11:46:00,0.252,0.187,2,-21.692,0,0.0783,0.917,0.000324,0.681,0.09,87.449,audio_features,5zQbbVeC2f7P12r7wtpzS8,spotify:track:5zQbbVeC2f7P12r7wtpzS8,https://api.spotify.com/v1/tracks/5zQbbVeC2f7P12r7wtpzS8,https://api.spotify.com/v1/audio-analysis/5zQbbVeC2f7P12r7wtpzS8,196893,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
68,Every Day / A Heart Full of Love - Live___Judy Kuhn,2022-12-09 11:48,Judy Kuhn,Every Day / A Heart Full of Love - Live,139933,2022-12-09 11:48:00,0.232,0.115,0,-23.433,1,0.047,0.955,0.000201,0.822,0.103,83.758,audio_features,0SmfxEjvoGlpXL9wOVhyd7,spotify:track:0SmfxEjvoGlpXL9wOVhyd7,https://api.spotify.com/v1/tracks/0SmfxEjvoGlpXL9wOVhyd7,https://api.spotify.com/v1/audio-analysis/0SmfxEjvoGlpXL9wOVhyd7,139933,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
69,"The Wedding Chorale / Beggars At the Feast - Live___The ""Les Misérables"" 10th Anniversary Choir",2022-12-09 11:51,"The ""Les Misérables"" 10th Anniversary Choir",The Wedding Chorale / Beggars At the Feast - Live,150933,2022-12-09 11:51:00,0.414,0.302,4,-19.026,0,0.0774,0.763,0.0,0.74,0.343,158.633,audio_features,5squ9MJ3x9smukqGBud4JW,spotify:track:5squ9MJ3x9smukqGBud4JW,https://api.spotify.com/v1/tracks/5squ9MJ3x9smukqGBud4JW,https://api.spotify.com/v1/audio-analysis/5squ9MJ3x9smukqGBud4JW,150933,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
70,Epilogue (Finale) - Live___Colm Wilkinson,2022-12-09 12:00,Colm Wilkinson,Epilogue (Finale) - Live,556666,2022-12-09 12:00:00,0.324,0.0563,2,-24.198,0,0.0463,0.942,1.46e-06,0.707,0.0749,78.335,audio_features,7aK1e6PKXTHVprxJzdsA6u,spotify:track:7aK1e6PKXTHVprxJzdsA6u,https://api.spotify.com/v1/tracks/7aK1e6PKXTHVprxJzdsA6u,https://api.spotify.com/v1/audio-analysis/7aK1e6PKXTHVprxJzdsA6u,556667,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
71,"Encore 1: Speeches / Do You Hear the People Sing? - Live___The ""Les Misérables"" 10th Anniversary Orchestra",2022-12-09 12:01,"The ""Les Misérables"" 10th Anniversary Orchestra",Encore 1: Speeches / Do You Hear the People Sing? - Live,79440,2022-12-09 12:01:00,0.122,0.629,0,-17.546,1,0.107,0.527,0.69,0.987,0.262,148.074,audio_features,4guCW9jnO42bOmil3qbhfX,spotify:track:4guCW9jnO42bOmil3qbhfX,https://api.spotify.com/v1/tracks/4guCW9jnO42bOmil3qbhfX,https://api.spotify.com/v1/audio-analysis/4guCW9jnO42bOmil3qbhfX,79440,5,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
72,"Encore 2: One Day More - Live___The ""Les Misérables"" 10th Anniversary Full Cast",2022-12-09 12:06,"The ""Les Misérables"" 10th Anniversary Full Cast",Encore 2: One Day More - Live,251000,2022-12-09 12:06:00,0.358,0.374,0,-18.959,1,0.245,0.809,0.0,0.976,0.511,87.358,audio_features,1Ipyu3OiogrZVxmhAE7Jiy,spotify:track:1Ipyu3OiogrZVxmhAE7Jiy,https://api.spotify.com/v1/tracks/1Ipyu3OiogrZVxmhAE7Jiy,https://api.spotify.com/v1/audio-analysis/1Ipyu3OiogrZVxmhAE7Jiy,251000,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
73,Master Of The House - Live___Alun Armstrong,2022-12-09 12:11,Alun Armstrong,Master Of The House - Live,321160,2022-12-09 12:11:00,0.468,0.473,9,-16.068,1,0.505,0.759,0.0,0.728,0.548,154.589,audio_features,036ufmMfHHoVWkAhUcHxQD,spotify:track:036ufmMfHHoVWkAhUcHxQD,https://api.spotify.com/v1/tracks/036ufmMfHHoVWkAhUcHxQD,https://api.spotify.com/v1/audio-analysis/036ufmMfHHoVWkAhUcHxQD,321160,4,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
74,Prologue: Valjean Arrested / Valjean Forgiven___Ian Calvin,2022-12-09 12:13,Ian Calvin,Prologue: Valjean Arrested / Valjean Forgiven,104333,2022-12-09 12:13:00,0.51,0.238,0,-15.735,1,0.0602,0.859,0.0,0.153,0.411,114.181,audio_features,3gBGCemEeXMqeC5Rw2EL6m,spotify:track:3gBGCemEeXMqeC5Rw2EL6m,https://api.spotify.com/v1/tracks/3gBGCemEeXMqeC5Rw2EL6m,https://api.spotify.com/v1/audio-analysis/3gBGCemEeXMqeC5Rw2EL6m,104333,4,Les Misérables (Original 1985 London Cast Recording),6czYnhVAHQF0UiAilCvFMP
75,One Day More___Les Misérables Cast,2022-12-09 12:16,Les Misérables Cast,One Day More,221933,2022-12-09 12:16:00,0.376,0.269,9,-11.951,1,0.0315,0.845,0.0,0.0795,0.289,86.022,audio_features,4hIPVoHpk0pICSvbfl8hb7,spotify:track:4hIPVoHpk0pICSvbfl8hb7,https://api.spotify.com/v1/tracks/4hIPVoHpk0pICSvbfl8hb7,https://api.spotify.com/v1/audio-analysis/4hIPVoHpk0pICSvbfl8hb7,221933,4,Les Misérables: The Motion Picture Soundtrack Deluxe (Deluxe Edition),20exLke5P8o4D1Bj4iRcPf
76,Santa Fe___Jeremy Jordan,2022-12-09 12:20,Jeremy Jordan,Santa Fe,192148,2022-12-09 12:20:00,0.408,0.302,7,-11.699,1,0.0456,0.76,0.0,0.0832,0.283,96.457,audio_features,6aWJOPC5gpjTpRiyvrFOQm,spotify:track:6aWJOPC5gpjTpRiyvrFOQm,https://api.spotify.com/v1/tracks/6aWJOPC5gpjTpRiyvrFOQm,https://api.spotify.com/v1/audio-analysis/6aWJOPC5gpjTpRiyvrFOQm,192148,3,Newsies (Original Broadway Cast Recording),3hqYvu1aBkroLKzkGM5DSk
77,You and Me (But Mostly Me)___Josh Gad,2022-12-09 12:22,Josh Gad,You and Me (But Mostly Me),163240,2022-12-09 12:22:00,0.482,0.509,0,-7.947,1,0.0477,0.602,0.0,0.0398,0.505,75.263,audio_features,3VHDIvoYPrOkUQmirAn5vr,spotify:track:3VHDIvoYPrOkUQmirAn5vr,https://api.spotify.com/v1/tracks/3VHDIvoYPrOkUQmirAn5vr,https://api.spotify.com/v1/audio-analysis/3VHDIvoYPrOkUQmirAn5vr,163240,4,The Book Of Mormon (Original Broadway Cast Recording),5yauUuXppqUj2ulor38hvI
78,"Wedding Chorale / Beggars At the Feast___""Les Misérables Original London Cast"" Ensemble",2022-12-09 12:24,"""Les Misérables Original London Cast"" Ensemble",Wedding Chorale / Beggars At the Feast,1456,2022-12-09 12:24:00,0.43,0.505,4,-8.177,0,0.0999,0.885,1.45e-05,0.0843,0.529,72.537,audio_features,4yuixCIFG0VguSqw5uLnHN,spotify:track:4yuixCIFG0VguSqw5uLnHN,https://api.spotify.com/v1/tracks/4yuixCIFG0VguSqw5uLnHN,https://api.spotify.com/v1/audio-analysis/4yuixCIFG0VguSqw5uLnHN,136293,4,Les Misérables (Original 1985 London Cast Recording),6czYnhVAHQF0UiAilCvFMP
79,Close Every Door___Original Broadway Cast of 'Joseph and the Amazing Technicolor Dreamcoat',2022-12-09 12:24,Original Broadway Cast of 'Joseph and the Amazing Technicolor Dreamcoat',Close Every Door,73283,2022-12-09 12:24:00,0.352,0.113,7,-17.962,1,0.0347,0.882,0.0,0.141,0.184,105.281,audio_features,3SJKvYZhEpVaT1UpqExt76,spotify:track:3SJKvYZhEpVaT1UpqExt76,https://api.spotify.com/v1/tracks/3SJKvYZhEpVaT1UpqExt76,https://api.spotify.com/v1/audio-analysis/3SJKvYZhEpVaT1UpqExt76,193027,3,Joseph And The Amazing Technicolor Dream Coat,78Zdb9whc4aZxhqXhnT5IH
80,On My Own - New York/Original Broadway Cast Version/1987___Frances Ruffelle,2022-12-09 12:24,Frances Ruffelle,On My Own - New York/Original Broadway Cast Version/1987,598,2022-12-09 12:24:00,0.325,0.255,5,-11.803,1,0.0384,0.972,9.87e-05,0.122,0.164,105.103,audio_features,6D2iOFkaJaMimPsKiH3pXr,spotify:track:6D2iOFkaJaMimPsKiH3pXr,https://api.spotify.com/v1/tracks/6D2iOFkaJaMimPsKiH3pXr,https://api.spotify.com/v1/audio-analysis/6D2iOFkaJaMimPsKiH3pXr,252053,4,British Invasion: Broadway 1981-1992,46LGen75iLMtUkDYl5jeKF
81,Do You Hear The People Sing? - Live___Michael Maguire,2022-12-09 12:24,Michael Maguire,Do You Hear The People Sing? - Live,4224,2022-12-09 12:24:00,0.507,0.368,0,-15.323,1,0.0613,0.847,0.0,0.66,0.581,131.709,audio_features,3KyYAROzxfIPyazgg5o47G,spotify:track:3KyYAROzxfIPyazgg5o47G,https://api.spotify.com/v1/tracks/3KyYAROzxfIPyazgg5o47G,https://api.spotify.com/v1/audio-analysis/3KyYAROzxfIPyazgg5o47G,109733,3,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),1o31VAqq2nAW0uGAGLs5YD
82,"Wedding Chorale / Beggars At the Feast___""Les Misérables Original London Cast"" Ensemble",2022-12-09 12:26,"""Les Misérables Original London Cast"" Ensemble",Wedding Chorale / Beggars At the Feast,136293,2022-12-09 12:26:00,0.43,0.505,4,-8.177,0,0.0999,0.885,1.45e-05,0.0843,0.529,72.537,audio_features,4yuixCIFG0VguSqw5uLnHN,spotify:track:4yuixCIFG0VguSqw5uLnHN,https://api.spotify.com/v1/tracks/4yuixCIFG0VguSqw5uLnHN,https://api.spotify.com/v1/audio-analysis/4yuixCIFG0VguSqw5uLnHN,136293,4,Les Misérables (Original 1985 London Cast Recording),6czYnhVAHQF0UiAilCvFMP
83,On My Own - New York/Original Broadway Cast Version/1987___Frances Ruffelle,2022-12-09 12:29,Frances Ruffelle,On My Own - New York/Original Broadway Cast Version/1987,157858,2022-12-09 12:29:00,0.325,0.255,5,-11.803,1,0.0384,0.972,9.87e-05,0.122,0.164,105.103,audio_features,6D2iOFkaJaMimPsKiH3pXr,spotify:track:6D2iOFkaJaMimPsKiH3pXr,https://api.spotify.com/v1/tracks/6D2iOFkaJaMimPsKiH3pXr,https://api.spotify.com/v1/audio-analysis/6D2iOFkaJaMimPsKiH3pXr,252053,4,British Invasion: Broadway 1981-1992,46LGen75iLMtUkDYl5jeKF
84,Empty Chairs At Empty Tables___Eddie Redmayne,2022-12-09 12:32,Eddie Redmayne,Empty Chairs At Empty Tables,191213,2022-12-09 12:32:00,0.299,0.0656,3,-18.002,0,0.0553,0.944,1.89e-05,0.0943,0.115,170.381,audio_features,4DhKyhfimIJU6k4gvme5wA,spotify:track:4DhKyhfimIJU6k4gvme5wA,https://api.spotify.com/v1/tracks/4DhKyhfimIJU6k4gvme5wA,https://api.spotify.com/v1/audio-analysis/4DhKyhfimIJU6k4gvme5wA,191213,3,Les Misérables: The Motion Picture Soundtrack Deluxe (Deluxe Edition),20exLke5P8o4D1Bj4iRcPf
85,At the End of the Day - Live___The 'Les Misérables 2010' Company,2022-12-09 12:37,The 'Les Misérables 2010' Company,At the End of the Day - Live,298946,2022-12-09 12:37:00,0.593,0.613,0,-7.933,0,0.192,0.639,0.0,0.222,0.623,66.149,audio_features,6Dr8gHOElWGgBncIIjUJ3o,spotify:track:6Dr8gHOElWGgBncIIjUJ3o,https://api.spotify.com/v1/tracks/6Dr8gHOElWGgBncIIjUJ3o,https://api.spotify.com/v1/audio-analysis/6Dr8gHOElWGgBncIIjUJ3o,298947,4,Les Misérables Live! (2010 London Cast Recording),6YSnbnRXI7YAgn3WjAoksx
86,The Letter___Original Cast of Billy Elliot,2022-12-09 12:38,Original Cast of Billy Elliot,The Letter,94954,2022-12-09 12:38:00,0.638,0.428,9,-12.156,0,0.0687,0.252,0.0,0.132,0.901,139.434,audio_features,6RJK553YhstRzyKA4mug09,spotify:track:6RJK553YhstRzyKA4mug09,https://api.spotify.com/v1/tracks/6RJK553YhstRzyKA4mug09,https://api.spotify.com/v1/audio-analysis/6RJK553YhstRzyKA4mug09,112800,4,The Letter/Neon Rainbow,08mPxuP35Db56jUUgRvGFs
