,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
7382,Taka Sama___Sara James,2022-10-31 16:34,Sara James,Taka Sama,84061,2022-10-31 16:34:00,0.797,0.874,5,-4.448,0,0.145,0.404,0.0,0.414,0.695,115.019,audio_features,7kLxT8vvX8XMtbIOKfs74H,spotify:track:7kLxT8vvX8XMtbIOKfs74H,https://api.spotify.com/v1/tracks/7kLxT8vvX8XMtbIOKfs74H,https://api.spotify.com/v1/audio-analysis/7kLxT8vvX8XMtbIOKfs74H,160775,4,Taka Sama,1AvO8FuqJ7qOahOHFc7BgZ
7383,Melodia Ta___Doda,2022-10-31 16:57,Doda,Melodia Ta,149508,2022-10-31 16:57:00,0.682,0.631,6,-6.31,0,0.124,0.19,0.0,0.0854,0.419,121.888,audio_features,6fIMo6FCV5DxV2bhqUOeJ7,spotify:track:6fIMo6FCV5DxV2bhqUOeJ7,https://api.spotify.com/v1/tracks/6fIMo6FCV5DxV2bhqUOeJ7,https://api.spotify.com/v1/audio-analysis/6fIMo6FCV5DxV2bhqUOeJ7,149508,4,Melodia Ta,0ExxMx4lyizDXB34KfAnf0
7384,Trampoline - Jauz Remix___SHAED,2022-10-31 17:12,SHAED,Trampoline - Jauz Remix,236170,2022-10-31 17:12:00,0.49,0.606,7,-6.604,0,0.0424,0.169,0.00106,0.0704,0.119,126.553,audio_features,68Rnp6Cev6ESnEwlpQI2Ll,spotify:track:68Rnp6Cev6ESnEwlpQI2Ll,https://api.spotify.com/v1/tracks/68Rnp6Cev6ESnEwlpQI2Ll,https://api.spotify.com/v1/audio-analysis/68Rnp6Cev6ESnEwlpQI2Ll,236170,4,Trampoline (Jauz Remix),0zEgfSceFqevzVPCzcQDb0
7385,Paper Love___Allie X,2022-10-31 17:15,Allie X,Paper Love,197673,2022-10-31 17:15:00,0.567,0.684,1,-6.086,0,0.0822,0.102,0.00142,0.0673,0.362,189.933,audio_features,0lJRiK4cXdgFqpNB53yFLN,spotify:track:0lJRiK4cXdgFqpNB53yFLN,https://api.spotify.com/v1/tracks/0lJRiK4cXdgFqpNB53yFLN,https://api.spotify.com/v1/audio-analysis/0lJRiK4cXdgFqpNB53yFLN,197673,4,CollXtion II,216PcZkvm5Rnt6LgctC0X9
7386,Ur Perfect I Hate It___Mickey Valen,2022-10-31 17:17,Mickey Valen,Ur Perfect I Hate It,141098,2022-10-31 17:17:00,0.687,0.528,11,-7.876,0,0.117,0.295,0.00022,0.105,0.407,91.142,audio_features,5YNhWD5BXfa3q61afXkcFK,spotify:track:5YNhWD5BXfa3q61afXkcFK,https://api.spotify.com/v1/tracks/5YNhWD5BXfa3q61afXkcFK,https://api.spotify.com/v1/audio-analysis/5YNhWD5BXfa3q61afXkcFK,141099,4,Ur Perfect I Hate It,1AqvU3yo33qFbsJt9BSWcU
7387,Majesty___Apashe,2022-10-31 17:22,Apashe,Majesty,267750,2022-10-31 17:22:00,0.559,0.805,10,-3.54,0,0.0703,0.0351,0.00125,0.122,0.286,80.087,audio_features,08E0TIudwefGjA27W4zrnf,spotify:track:08E0TIudwefGjA27W4zrnf,https://api.spotify.com/v1/tracks/08E0TIudwefGjA27W4zrnf,https://api.spotify.com/v1/audio-analysis/08E0TIudwefGjA27W4zrnf,267750,4,Requiem,1cNI5bMJk11DV8PglRAd3R
7388,Full Throttle___Slowpalace,2022-10-31 17:35,Slowpalace,Full Throttle,172800,2022-10-31 17:35:00,0.535,0.941,11,-6.045,0,0.254,0.56,0.00136,0.171,0.454,158.585,audio_features,7mZliakmeP3a2MIUO5E95B,spotify:track:7mZliakmeP3a2MIUO5E95B,https://api.spotify.com/v1/tracks/7mZliakmeP3a2MIUO5E95B,https://api.spotify.com/v1/audio-analysis/7mZliakmeP3a2MIUO5E95B,184250,4,Superstar,2nWaVG4ZaLj1J41LBBwzLA
7389,Nocturnal___Biometrix,2022-10-31 17:38,Biometrix,Nocturnal,761,2022-10-31 17:38:00,0.672,0.681,2,-6.439,0,0.0374,0.0196,0.000199,0.163,0.269,103.01,audio_features,2ZbqLzPVJxwJ5KPVXb3KaL,spotify:track:2ZbqLzPVJxwJ5KPVXb3KaL,https://api.spotify.com/v1/tracks/2ZbqLzPVJxwJ5KPVXb3KaL,https://api.spotify.com/v1/audio-analysis/2ZbqLzPVJxwJ5KPVXb3KaL,404512,4,Caracal (Deluxe),08ipn1MH7xqgoqhUbtvCTy
7390,Nocturnal___Biometrix,2022-10-31 17:42,Biometrix,Nocturnal,200112,2022-10-31 17:42:00,0.672,0.681,2,-6.439,0,0.0374,0.0196,0.000199,0.163,0.269,103.01,audio_features,2ZbqLzPVJxwJ5KPVXb3KaL,spotify:track:2ZbqLzPVJxwJ5KPVXb3KaL,https://api.spotify.com/v1/tracks/2ZbqLzPVJxwJ5KPVXb3KaL,https://api.spotify.com/v1/audio-analysis/2ZbqLzPVJxwJ5KPVXb3KaL,404512,4,Caracal (Deluxe),08ipn1MH7xqgoqhUbtvCTy
7391,There's Nothing Holdin' Me Back___Shawn Mendes,2022-10-31 22:15,Shawn Mendes,There's Nothing Holdin' Me Back,199440,2022-10-31 22:15:00,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,audio_features,7JJmb5XwzOO8jgpou264Ml,spotify:track:7JJmb5XwzOO8jgpou264Ml,https://api.spotify.com/v1/tracks/7JJmb5XwzOO8jgpou264Ml,https://api.spotify.com/v1/audio-analysis/7JJmb5XwzOO8jgpou264Ml,199440,4,Illuminate (Deluxe),3wBabo4pmzsYjALMSKY7Iq
7392,Mercy___Shawn Mendes,2022-10-31 22:22,Shawn Mendes,Mercy,208733,2022-10-31 22:22:00,0.555,0.662,11,-4.952,0,0.0827,0.125,0.0,0.111,0.356,148.128,audio_features,0AS63m1wHv9n4VVRizK6Hc,spotify:track:0AS63m1wHv9n4VVRizK6Hc,https://api.spotify.com/v1/tracks/0AS63m1wHv9n4VVRizK6Hc,https://api.spotify.com/v1/audio-analysis/0AS63m1wHv9n4VVRizK6Hc,208733,4,Illuminate (Deluxe),3wBabo4pmzsYjALMSKY7Iq
7393,Three Empty Words___Shawn Mendes,2022-10-31 22:29,Shawn Mendes,Three Empty Words,199013,2022-10-31 22:29:00,0.615,0.414,7,-9.826,1,0.0304,0.798,0.0,0.135,0.536,95.776,audio_features,1Tt5Leqvv6OawH2jth05Rw,spotify:track:1Tt5Leqvv6OawH2jth05Rw,https://api.spotify.com/v1/tracks/1Tt5Leqvv6OawH2jth05Rw,https://api.spotify.com/v1/audio-analysis/1Tt5Leqvv6OawH2jth05Rw,199013,4,Illuminate (Deluxe),3wBabo4pmzsYjALMSKY7Iq
7394,Za krótki sen___Daria Zawiałow,2022-11-01 00:50,Daria Zawiałow,Za krótki sen,241400,2022-11-01 00:50:00,0.723,0.624,0,-8.71,1,0.0321,0.00871,0.0267,0.133,0.877,117.014,audio_features,0qk6LboUiiZIi7UJisOHtc,spotify:track:0qk6LboUiiZIi7UJisOHtc,https://api.spotify.com/v1/tracks/0qk6LboUiiZIi7UJisOHtc,https://api.spotify.com/v1/audio-analysis/0qk6LboUiiZIi7UJisOHtc,241400,4,Wojny i Noce,3HzwI3Iu0ybrHssUfj3FRJ
7395,Miłostki___Daria Zawiałow,2022-11-01 01:00,Daria Zawiałow,Miłostki,154730,2022-11-01 01:00:00,0.467,0.551,4,-10.116,0,0.0412,0.0605,0.000349,0.141,0.12,153.908,audio_features,0jxRiAmMulCY61Tbt8AUrB,spotify:track:0jxRiAmMulCY61Tbt8AUrB,https://api.spotify.com/v1/tracks/0jxRiAmMulCY61Tbt8AUrB,https://api.spotify.com/v1/audio-analysis/0jxRiAmMulCY61Tbt8AUrB,204196,4,A Kysz!,4h6AUTJMuuCUJGCumhRI0p
7396,Bad Reputation___Shawn Mendes,2022-11-01 09:58,Shawn Mendes,Bad Reputation,198226,2022-11-01 09:58:00,0.413,0.697,11,-5.823,0,0.188,0.229,0.0,0.256,0.332,150.047,audio_features,07A4mFpXnuUrcRIc1S8ilz,spotify:track:07A4mFpXnuUrcRIc1S8ilz,https://api.spotify.com/v1/tracks/07A4mFpXnuUrcRIc1S8ilz,https://api.spotify.com/v1/audio-analysis/07A4mFpXnuUrcRIc1S8ilz,198227,3,Illuminate,1ne2D0NxoGyZd31gAM4HNd
7397,Understand___Shawn Mendes,2022-11-01 10:59,Shawn Mendes,Understand,124633,2022-11-01 10:59:00,0.613,0.616,0,-6.33,1,0.39,0.355,0.0,0.099,0.102,78.996,audio_features,4IiHCtnfw8tZasAeocWqVe,spotify:track:4IiHCtnfw8tZasAeocWqVe,https://api.spotify.com/v1/tracks/4IiHCtnfw8tZasAeocWqVe,https://api.spotify.com/v1/audio-analysis/4IiHCtnfw8tZasAeocWqVe,300973,4,Illuminate (Deluxe),3wBabo4pmzsYjALMSKY7Iq
7398,IV. Adagietto. Sehr langsam___Gustav Mahler,2022-11-01 19:00,Gustav Mahler,IV. Adagietto. Sehr langsam,1370,2022-11-01 19:00:00,0.0889,0.00849,5,-33.111,1,0.0453,0.832,0.815,0.12,0.034,86.682,audio_features,1FDMJ0sheMse5ELss1p7s0,spotify:track:1FDMJ0sheMse5ELss1p7s0,https://api.spotify.com/v1/tracks/1FDMJ0sheMse5ELss1p7s0,https://api.spotify.com/v1/audio-analysis/1FDMJ0sheMse5ELss1p7s0,659000,4,Mahler: Symphony No.5,2mxjaerL9JdNbLnGdCfh8Q
7399,Morning Mood___Edvard Grieg,2022-11-01 19:00,Edvard Grieg,Morning Mood,12680,2022-11-01 19:00:00,0.0766,0.0514,4,-19.834,1,0.044,0.953,0.843,0.149,0.0373,77.804,audio_features,4Xis9Vme0tzd4dGbBgwCnX,spotify:track:4Xis9Vme0tzd4dGbBgwCnX,https://api.spotify.com/v1/tracks/4Xis9Vme0tzd4dGbBgwCnX,https://api.spotify.com/v1/audio-analysis/4Xis9Vme0tzd4dGbBgwCnX,280080,4,I Love Relaxing Classics,5xkplObPPa2Z3tZX2sy3iU
7400,Molto Adagio - 2017 Remastered Version___Samuel Barber,2022-11-01 19:01,Samuel Barber,Molto Adagio - 2017 Remastered Version,36750,2022-11-01 19:01:00,0.0658,0.0295,10,-27.453,0,0.0521,0.893,0.882,0.0812,0.0285,74.728,audio_features,63mxo9lkNM9NMeeRRibQME,spotify:track:63mxo9lkNM9NMeeRRibQME,https://api.spotify.com/v1/tracks/63mxo9lkNM9NMeeRRibQME,https://api.spotify.com/v1/audio-analysis/63mxo9lkNM9NMeeRRibQME,595467,3,I Love Relaxing Classics,5xkplObPPa2Z3tZX2sy3iU
7401,Widzę cię___KIWI,2022-11-01 19:02,KIWI,Widzę cię,62630,2022-11-01 19:02:00,0.603,0.68,1,-11.173,1,0.0425,0.194,0.0701,0.115,0.275,117.993,audio_features,604JqwQja2CNEc36UA1Rsr,spotify:track:604JqwQja2CNEc36UA1Rsr,https://api.spotify.com/v1/tracks/604JqwQja2CNEc36UA1Rsr,https://api.spotify.com/v1/audio-analysis/604JqwQja2CNEc36UA1Rsr,220168,4,Nocą - EP,4AjfDklZyFtkc54hAF99kg
7402,HUSH Epais Remix___Biometrix,2022-11-01 19:03,Biometrix,HUSH Epais Remix,4810,2022-11-01 19:03:00,0.512,0.77,7,-6.743,0,0.0897,0.0182,0.00166,0.0878,0.296,200.033,audio_features,1RuSmAD4rKVpUHY7lb6sz9,spotify:track:1RuSmAD4rKVpUHY7lb6sz9,https://api.spotify.com/v1/tracks/1RuSmAD4rKVpUHY7lb6sz9,https://api.spotify.com/v1/audio-analysis/1RuSmAD4rKVpUHY7lb6sz9,192082,4,FIRE,0lCihWtyh4Qrca8iy2Nal7
7403,Więcej___DZIARMA,2022-11-01 19:05,DZIARMA,Więcej,26190,2022-11-01 19:05:00,0.754,0.616,8,-6.965,1,0.249,0.0123,1.34e-06,0.108,0.54,123.983,audio_features,6jBrLo04QXIU561bEdZbkG,spotify:track:6jBrLo04QXIU561bEdZbkG,https://api.spotify.com/v1/tracks/6jBrLo04QXIU561bEdZbkG,https://api.spotify.com/v1/audio-analysis/6jBrLo04QXIU561bEdZbkG,189573,4,DZIARMA,3M2jL4tMc6m3aIFYm7MpAk
7404,Love Back On___Summer Was Fun,2022-11-01 19:10,Summer Was Fun,Love Back On,9320,2022-11-01 19:10:00,0.543,0.759,4,-5.276,0,0.21,0.21,0.0,0.0908,0.347,141.882,audio_features,4xrKo7ZQR9ccfyZ5ohS3YU,spotify:track:4xrKo7ZQR9ccfyZ5ohS3YU,https://api.spotify.com/v1/tracks/4xrKo7ZQR9ccfyZ5ohS3YU,https://api.spotify.com/v1/audio-analysis/4xrKo7ZQR9ccfyZ5ohS3YU,211268,4,Love Back On,60Di9uOaV1B30peofYa6KV
7405,empty crown___YAS,2022-11-01 19:10,YAS,empty crown,138740,2022-11-01 19:10:00,0.446,0.483,8,-5.571,0,0.0712,0.361,0.0654,0.091,0.0738,83.859,audio_features,3OG2n87s38Hm4TTpEOsRI8,spotify:track:3OG2n87s38Hm4TTpEOsRI8,https://api.spotify.com/v1/tracks/3OG2n87s38Hm4TTpEOsRI8,https://api.spotify.com/v1/audio-analysis/3OG2n87s38Hm4TTpEOsRI8,214286,4,Gouldian Finch 3,2UrryIsEVEcZdJquxZUzT5
7406,Wake up Call___Sounds of Apollo,2022-11-01 19:11,Sounds of Apollo,Wake up Call,85450,2022-11-01 19:11:00,0.387,0.676,1,-4.68,0,0.0515,0.00427,0.0,0.126,0.164,139.82,audio_features,5EQvuCO7PLhYWJ1TBADQbO,spotify:track:5EQvuCO7PLhYWJ1TBADQbO,https://api.spotify.com/v1/tracks/5EQvuCO7PLhYWJ1TBADQbO,https://api.spotify.com/v1/audio-analysis/5EQvuCO7PLhYWJ1TBADQbO,245143,4,Wake up Call,7xgexxE2uLsY04a1eMzi4g
7407,sleepwalker___Coals,2022-11-01 19:13,Coals,sleepwalker,19880,2022-11-01 19:13:00,0.46,0.538,0,-9.686,0,0.0505,0.0888,0.0187,0.112,0.306,192.184,audio_features,37cWvgQRQiVhbGY6w7YRbG,spotify:track:37cWvgQRQiVhbGY6w7YRbG,https://api.spotify.com/v1/tracks/37cWvgQRQiVhbGY6w7YRbG,https://api.spotify.com/v1/audio-analysis/37cWvgQRQiVhbGY6w7YRbG,215802,3,docusoap,3RVdTzanZ4svjgG3C8uA30
7408,dreamy night___LilyPichu,2022-11-01 19:17,LilyPichu,dreamy night,209554,2022-11-01 19:17:00,0.598,0.386,5,-16.039,0,0.343,0.616,0.00903,0.111,0.204,183.973,audio_features,3NyxWuYU0s2GA6oZgDRQep,spotify:track:3NyxWuYU0s2GA6oZgDRQep,https://api.spotify.com/v1/tracks/3NyxWuYU0s2GA6oZgDRQep,https://api.spotify.com/v1/audio-analysis/3NyxWuYU0s2GA6oZgDRQep,245876,4,dreamy night,0A6DFHdvaK9zuAmTRa7n4x
7409,Skóra___thekayetan,2022-11-01 19:21,thekayetan,Skóra,229200,2022-11-01 19:21:00,0.615,0.71,1,-10.177,1,0.0357,0.000806,0.0152,0.0635,0.338,128.984,audio_features,2EiFBRvVBxX3kCsD1BXBYF,spotify:track:2EiFBRvVBxX3kCsD1BXBYF,https://api.spotify.com/v1/tracks/2EiFBRvVBxX3kCsD1BXBYF,https://api.spotify.com/v1/audio-analysis/2EiFBRvVBxX3kCsD1BXBYF,229200,4,Dla nas dom,6Rl3OmxvkuIQ4PBE9d5fNf
7410,You Belong to Me___Cat Pierce,2022-11-01 19:21,Cat Pierce,You Belong to Me,11520,2022-11-01 19:21:00,0.32,0.552,0,-5.991,0,0.0354,0.727,6.74e-05,0.106,0.357,122.139,audio_features,3TRvQGbYUOpYavIpNYcpPW,spotify:track:3TRvQGbYUOpYavIpNYcpPW,https://api.spotify.com/v1/tracks/3TRvQGbYUOpYavIpNYcpPW,https://api.spotify.com/v1/audio-analysis/3TRvQGbYUOpYavIpNYcpPW,241326,4,You Belong to Me,6PY4Uv5dmcRdLq1VBbQqFS
7411,Bez Ciebie Chcę Żyć Wiecznie___Doda,2022-11-01 19:42,Doda,Bez Ciebie Chcę Żyć Wiecznie,122884,2022-11-01 19:42:00,0.638,0.779,11,-5.399,1,0.14,0.0725,0.0,0.0476,0.367,124.027,audio_features,2BG0zgSHy3C6yBMq8apQgh,spotify:track:2BG0zgSHy3C6yBMq8apQgh,https://api.spotify.com/v1/tracks/2BG0zgSHy3C6yBMq8apQgh,https://api.spotify.com/v1/audio-analysis/2BG0zgSHy3C6yBMq8apQgh,166452,4,Aquaria,2akYw7MJlw64qR6Q9x8sDe
7412,Bez Ciebie Chcę Żyć Wiecznie___Doda,2022-11-01 19:44,Doda,Bez Ciebie Chcę Żyć Wiecznie,118695,2022-11-01 19:44:00,0.638,0.779,11,-5.399,1,0.14,0.0725,0.0,0.0476,0.367,124.027,audio_features,2BG0zgSHy3C6yBMq8apQgh,spotify:track:2BG0zgSHy3C6yBMq8apQgh,https://api.spotify.com/v1/tracks/2BG0zgSHy3C6yBMq8apQgh,https://api.spotify.com/v1/audio-analysis/2BG0zgSHy3C6yBMq8apQgh,166452,4,Aquaria,2akYw7MJlw64qR6Q9x8sDe
7413,RAJA___VALORANT,2022-11-01 20:18,VALORANT,RAJA,232325,2022-11-01 20:18:00,0.554,0.856,2,-3.257,1,0.294,0.153,0.0,0.106,0.44,171.924,audio_features,2MpRCWHaa8KzG4uXFbYl4v,spotify:track:2MpRCWHaa8KzG4uXFbYl4v,https://api.spotify.com/v1/tracks/2MpRCWHaa8KzG4uXFbYl4v,https://api.spotify.com/v1/audio-analysis/2MpRCWHaa8KzG4uXFbYl4v,232326,4,RAJA,6v9CNGQICSwYgl1mV98H4t
7414,RAJA___VALORANT,2022-11-01 20:19,VALORANT,RAJA,770,2022-11-01 20:19:00,0.554,0.856,2,-3.257,1,0.294,0.153,0.0,0.106,0.44,171.924,audio_features,2MpRCWHaa8KzG4uXFbYl4v,spotify:track:2MpRCWHaa8KzG4uXFbYl4v,https://api.spotify.com/v1/tracks/2MpRCWHaa8KzG4uXFbYl4v,https://api.spotify.com/v1/audio-analysis/2MpRCWHaa8KzG4uXFbYl4v,232326,4,RAJA,6v9CNGQICSwYgl1mV98H4t
7415,RAJA___VALORANT,2022-11-01 20:26,VALORANT,RAJA,232325,2022-11-01 20:26:00,0.554,0.856,2,-3.257,1,0.294,0.153,0.0,0.106,0.44,171.924,audio_features,2MpRCWHaa8KzG4uXFbYl4v,spotify:track:2MpRCWHaa8KzG4uXFbYl4v,https://api.spotify.com/v1/tracks/2MpRCWHaa8KzG4uXFbYl4v,https://api.spotify.com/v1/audio-analysis/2MpRCWHaa8KzG4uXFbYl4v,232326,4,RAJA,6v9CNGQICSwYgl1mV98H4t
7416,Down Below___Biometrix,2022-11-01 23:10,Biometrix,Down Below,35940,2022-11-01 23:10:00,0.362,0.59,1,-6.697,0,0.0366,0.047,0.000124,0.17,0.153,169.776,audio_features,1K4c7rll8nXZKkRZtOho1Z,spotify:track:1K4c7rll8nXZKkRZtOho1Z,https://api.spotify.com/v1/tracks/1K4c7rll8nXZKkRZtOho1Z,https://api.spotify.com/v1/audio-analysis/1K4c7rll8nXZKkRZtOho1Z,195529,4,Down Below,221tfSvLjuGKmeg4nxAJhl
7417,BILLIE EILISH.___Armani White,2022-11-01 23:10,Armani White,BILLIE EILISH.,8337,2022-11-01 23:10:00,0.9,0.509,1,-6.647,1,0.257,0.115,1.67e-06,0.0937,0.765,100.007,audio_features,27ZZdyTSQWI7Cug2d2PkqV,spotify:track:27ZZdyTSQWI7Cug2d2PkqV,https://api.spotify.com/v1/tracks/27ZZdyTSQWI7Cug2d2PkqV,https://api.spotify.com/v1/audio-analysis/27ZZdyTSQWI7Cug2d2PkqV,99283,4,BILLIE EILISH.,4MajX5vPeY4cX5pv6rf0sA
7418,BILLIE EILISH.___Armani White,2022-11-01 23:10,Armani White,BILLIE EILISH.,99282,2022-11-01 23:10:00,0.9,0.509,1,-6.647,1,0.257,0.115,1.67e-06,0.0937,0.765,100.007,audio_features,27ZZdyTSQWI7Cug2d2PkqV,spotify:track:27ZZdyTSQWI7Cug2d2PkqV,https://api.spotify.com/v1/tracks/27ZZdyTSQWI7Cug2d2PkqV,https://api.spotify.com/v1/audio-analysis/27ZZdyTSQWI7Cug2d2PkqV,99283,4,BILLIE EILISH.,4MajX5vPeY4cX5pv6rf0sA
7419,Love Me Right___Yuppycult,2022-11-01 23:17,Yuppycult,Love Me Right,170932,2022-11-01 23:17:00,0.53,0.525,5,-6.767,0,0.0522,0.0842,2.11e-05,0.109,0.231,179.944,audio_features,2xWVD6aecDSHroyPVVcPpa,spotify:track:2xWVD6aecDSHroyPVVcPpa,https://api.spotify.com/v1/tracks/2xWVD6aecDSHroyPVVcPpa,https://api.spotify.com/v1/audio-analysis/2xWVD6aecDSHroyPVVcPpa,291900,4,Conexão - EP,7ETN1PBhrsMl5U96fCCCvn
7420,Ghost Blood (with MXMS)___Saint Punk,2022-11-01 23:33,Saint Punk,Ghost Blood (with MXMS),222963,2022-11-01 23:33:00,0.701,0.683,1,-5.055,0,0.0363,0.15,0.000698,0.39,0.138,122.941,audio_features,0nulkrtTeEYJ5975HPHWkV,spotify:track:0nulkrtTeEYJ5975HPHWkV,https://api.spotify.com/v1/tracks/0nulkrtTeEYJ5975HPHWkV,https://api.spotify.com/v1/audio-analysis/0nulkrtTeEYJ5975HPHWkV,222964,4,Ouroboros,5KhjG8zlztHfeyn4NI8bly
7421,Faded___Crypto,2022-11-01 23:35,Crypto,Faded,140512,2022-11-01 23:35:00,0.681,0.786,0,-3.365,1,0.0277,0.00349,0.000427,0.149,0.206,117.09,audio_features,54Kz4ptqCwl2gu4Q8wY82w,spotify:track:54Kz4ptqCwl2gu4Q8wY82w,https://api.spotify.com/v1/tracks/54Kz4ptqCwl2gu4Q8wY82w,https://api.spotify.com/v1/audio-analysis/54Kz4ptqCwl2gu4Q8wY82w,140513,4,Faded,045T1cmiSu9JTumoN9O2U3
7422,Careless___One True God,2022-11-01 23:39,One True God,Careless,201578,2022-11-01 23:39:00,0.574,0.628,2,-8.815,0,0.036,0.13,0.0,0.271,0.803,153.119,audio_features,4jDmJ51x1o9NZB5Nxxc7gY,spotify:track:4jDmJ51x1o9NZB5Nxxc7gY,https://api.spotify.com/v1/tracks/4jDmJ51x1o9NZB5Nxxc7gY,https://api.spotify.com/v1/audio-analysis/4jDmJ51x1o9NZB5Nxxc7gY,300107,4,Ladies And Gentlemen... The Best Of George Michael,3coLNlyStg9h7f8CZ103Rl
7423,FOLLOW ME___KLOUD,2022-11-01 23:49,KLOUD,FOLLOW ME,297600,2022-11-01 23:49:00,0.497,0.853,8,-3.157,1,0.0434,0.0346,0.00141,0.0968,0.0526,99.958,audio_features,2636bfqhucgtVPFG1zwEQf,spotify:track:2636bfqhucgtVPFG1zwEQf,https://api.spotify.com/v1/tracks/2636bfqhucgtVPFG1zwEQf,https://api.spotify.com/v1/audio-analysis/2636bfqhucgtVPFG1zwEQf,297600,4,AUTONOMY,5faGNZdFI0tMkcjw40yODR
7424,Thelema___Øfdream,2022-11-01 23:52,Øfdream,Thelema,209577,2022-11-01 23:52:00,0.606,0.855,1,-8.923,1,0.0383,0.447,0.889,0.082,0.422,142.026,audio_features,098PU9y0wA153H6UI36uMy,spotify:track:098PU9y0wA153H6UI36uMy,https://api.spotify.com/v1/tracks/098PU9y0wA153H6UI36uMy,https://api.spotify.com/v1/audio-analysis/098PU9y0wA153H6UI36uMy,209577,3,"Øfdream: Anthology, Pt. 1",5ErQ2Er5dxb26cG52Kizfj
7425,Dreaming___Rootkit,2022-11-01 23:59,Rootkit,Dreaming,230000,2022-11-01 23:59:00,0.507,0.826,10,-5.935,0,0.0524,0.0189,0.116,0.1,0.0397,120.021,audio_features,5zBqKXrJe3QrXX7QG3Az8I,spotify:track:5zBqKXrJe3QrXX7QG3Az8I,https://api.spotify.com/v1/tracks/5zBqKXrJe3QrXX7QG3Az8I,https://api.spotify.com/v1/audio-analysis/5zBqKXrJe3QrXX7QG3Az8I,230000,4,Recursion,2fm1hGoHOQ9agA0yoUKcaQ
7426,Now___Curbi,2022-11-02 00:02,Curbi,Now,204397,2022-11-02 00:02:00,0.694,0.663,11,-6.882,0,0.334,0.631,0.0,0.0906,0.214,154.852,audio_features,4cIEQ6n11b04xjMqZri4ui,spotify:track:4cIEQ6n11b04xjMqZri4ui,https://api.spotify.com/v1/tracks/4cIEQ6n11b04xjMqZri4ui,https://api.spotify.com/v1/audio-analysis/4cIEQ6n11b04xjMqZri4ui,188113,4,Nowy Kolor,0RVryQrrH68kJtMG2vDcId
7427,Majesty___Apashe,2022-11-03 11:37,Apashe,Majesty,3126,2022-11-03 11:37:00,0.559,0.805,10,-3.54,0,0.0703,0.0351,0.00125,0.122,0.286,80.087,audio_features,08E0TIudwefGjA27W4zrnf,spotify:track:08E0TIudwefGjA27W4zrnf,https://api.spotify.com/v1/tracks/08E0TIudwefGjA27W4zrnf,https://api.spotify.com/v1/audio-analysis/08E0TIudwefGjA27W4zrnf,267750,4,Requiem,1cNI5bMJk11DV8PglRAd3R
7428,Saints___Echos,2022-11-03 11:37,Echos,Saints,4563,2022-11-03 11:37:00,0.512,0.477,2,-9.912,0,0.0311,0.026,4.84e-05,0.11,0.174,120.04,audio_features,3BuFzaaIPQHAFqPubPzcIO,spotify:track:3BuFzaaIPQHAFqPubPzcIO,https://api.spotify.com/v1/tracks/3BuFzaaIPQHAFqPubPzcIO,https://api.spotify.com/v1/audio-analysis/3BuFzaaIPQHAFqPubPzcIO,240775,4,Even Though You're Gone,7qoAggkU1ZQraacxXRDJXN
7429,Snake Eyes___Feint,2022-11-03 11:56,Feint,Snake Eyes,37642,2022-11-03 11:56:00,0.501,0.815,7,-5.882,0,0.0747,0.000425,0.115,0.264,0.175,173.937,audio_features,08ypS6EF8F13l8EUa5I2J4,spotify:track:08ypS6EF8F13l8EUa5I2J4,https://api.spotify.com/v1/tracks/08ypS6EF8F13l8EUa5I2J4,https://api.spotify.com/v1/audio-analysis/08ypS6EF8F13l8EUa5I2J4,264835,4,Snake Eyes,0nDZ9Ro4SA0P7d2992xC98
7430,Gamechangers___Opowieści Różnej Treści,2022-11-03 12:19,Opowieści Różnej Treści,Gamechangers,1291262,2022-11-03 12:19:00,0.341,0.734,11,-8.589,0,0.051,0.000191,0.593,0.268,0.237,179.852,audio_features,1xPT6G4npjOaAv4bWOm0Wk,spotify:track:1xPT6G4npjOaAv4bWOm0Wk,https://api.spotify.com/v1/tracks/1xPT6G4npjOaAv4bWOm0Wk,https://api.spotify.com/v1/audio-analysis/1xPT6G4npjOaAv4bWOm0Wk,218040,3,BRUT,17RcrngElFsVOUInoEtsC9
7431,Gamechangers___Opowieści Różnej Treści,2022-11-03 13:02,Opowieści Różnej Treści,Gamechangers,773,2022-11-03 13:02:00,0.341,0.734,11,-8.589,0,0.051,0.000191,0.593,0.268,0.237,179.852,audio_features,1xPT6G4npjOaAv4bWOm0Wk,spotify:track:1xPT6G4npjOaAv4bWOm0Wk,https://api.spotify.com/v1/tracks/1xPT6G4npjOaAv4bWOm0Wk,https://api.spotify.com/v1/audio-analysis/1xPT6G4npjOaAv4bWOm0Wk,218040,3,BRUT,17RcrngElFsVOUInoEtsC9
